#Units1,batch_size,activation,lr,max_epochs,optimizer,weight_decay,momentum,nesterov,mean_train_score,mean_val_score,std_train_score,mean_fit_time,std_fit_time,rank_val_score
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,2.931725819905599,3.1234713395436606,0.08863414441697887,34.065781037012734,0.26639030555109317,122
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,2.849543730417887,3.1329286098480225,0.04965211396648349,16.427507082621258,0.3031931516602532,123
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,2.84887965520223,3.137219031651815,0.0672451962110315,16.77584211031596,0.1832794380707979,124
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,2.831167538960775,3.1405858993530273,0.0954770173189915,17.530322074890137,0.4967911030427509,125
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,2.001081188519796,3.1493058999379477,0.09509881618803709,51.65557916959127,0.2943339320860567,126
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,2.96616530418396,3.15694252649943,0.09805231660961561,51.282975355784096,0.11618052999962272,127
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,2.2111876010894775,3.1590442657470703,0.18050032938339064,34.74019066492716,0.09226223113496675,128
50,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,2.973294814427694,3.1619673569997153,0.053766283249335876,50.37368361155192,0.37881910649103734,129
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,2.9732160568237305,3.1638877391815186,0.07239941552265104,51.19636821746826,0.20216272392559723,130
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,2.8612725734710693,3.16726024945577,0.08491552414221894,17.74334478378296,0.5203987159251543,131
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,2.9962281386057534,3.174059788386027,0.08210198650779818,34.48350183169047,0.30302381906787107,132
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,2.9887845516204834,3.1749607721964517,0.06462082943179122,34.683316230773926,0.07042927657155124,133
150,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,2.876683076222738,3.1797006924947104,0.0714389819978701,17.414345582326252,0.31727584296299727,134
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.019489049911499,3.197950998942057,0.06738766673721666,34.02289422353109,0.29013852173061266,135
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,2.6769826412200928,3.201262950897217,0.1151745395558577,50.42774216334025,0.16004299509228262,136
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,3.0264065265655518,3.2168184916178384,0.09275344703913348,51.66071597735087,0.37476183843908006,137
100,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.0327176253000894,3.2246460914611816,0.10405104670920204,51.15305217107137,0.2772486811176814,138
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,3.038641850153605,3.2266263167063394,0.09327979715429797,52.25355911254883,0.2771379793977463,139
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,2.987782875696818,3.228426774342855,0.06854237726749736,34.04513796170553,0.30817359773216085,140
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,1.8390411933263142,3.2317620118459067,0.1092058635327477,51.26775646209717,0.2169953471951534,141
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.0162718296051025,3.2417197227478027,0.05623721070117743,50.55434958140055,0.06216079585690727,142
150,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.0681620438893638,3.2447190284729004,0.10381371430035789,34.44512367248535,0.26464750905059653,143
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,3.0181166330973306,3.2450486024220786,0.02989659850671269,33.63076670964559,0.2601335143729289,144
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.009205977121989,3.2457034587860107,0.05104368852430326,50.12546912829081,0.26696220203173104,145
50,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,3.0197017987569175,3.2480308214823403,0.07661577505929605,33.58362595240275,0.21947322822388213,146
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.083977460861206,3.2578569253285727,0.07095076026812774,33.73804330825806,0.13086610750901437,147
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.0955020586649575,3.258694569269816,0.03659332468991124,33.35007643699646,0.28581519802735544,148
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.0259221394856772,3.2613978385925293,0.05349797722708796,50.46761663754781,0.44747595631110204,149
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,3.031807820002238,3.261588176091512,0.07202180471566601,34.05877264340719,0.15815451321584978,150
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,3.037762482961019,3.2618584632873535,0.0686671562498911,34.33081038792928,0.19546646105653137,151
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,2.87943704922994,3.2641708850860596,0.10633985525116331,51.34235032399496,0.25955013955113104,152
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,2.785297950108846,3.27020533879598,0.056097292200272486,50.78482723236084,0.30536509347498036,153
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,1.8221150636672974,3.277358134587606,0.06567043992870078,51.679927269617714,0.2497655981162031,154
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,2.8805061976114907,3.2789254983266196,0.09539931212389557,51.504983027776085,0.09870652981616161,155
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,2.913919448852539,3.2895692189534507,0.09271054787516117,50.75564138094584,0.3375568909248,156
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,2.9049553076426187,3.2923383712768555,0.12845099573231442,51.39563226699829,0.1549896135682619,157
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,1.8415047725041707,3.2937680880228677,0.11880562206994583,51.44462354977926,0.07161835956892684,158
100,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,3.05838950475057,3.298870007197062,0.054386538717022204,34.10450426737467,0.34147827336149905,159
150,64,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.1190625031789145,3.3004544576009116,0.10059167516431558,51.603271881739296,0.24650048539991598,160
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,2.982231537501017,3.3020289738972983,0.07083106903178724,50.642411390940346,0.12202904295431848,161
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.079711596171061,3.302765687306722,0.0753408188765593,51.32285229365031,0.38222965288963084,162
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.144919236501058,3.303215583165487,0.06759581535476711,33.58223215738932,0.2390828433248567,163
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.0870726903279624,3.3038646380106607,0.057415990882966145,51.36205140749613,0.105122279036092,164
100,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.083867390950521,3.3129753271738687,0.05820098036970026,50.63406213124593,0.18746504791530233,165
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,2.944889783859253,3.3186355431874595,0.07292807161535371,50.66919708251953,0.15875058872820072,166
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,2.964193820953369,3.3201283613840737,0.12254271846968759,51.071295976638794,0.1463444621255979,167
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,2.8623300393422446,3.320415417353312,0.1188243300759084,50.8501447836558,0.3159036649295158,168
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,3.0026973883310952,3.3238224188486734,0.08572289206778466,50.51161233584086,0.10001902650454676,169
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.8,True,3.090214172999064,3.3282505671183267,0.07372465915250458,34.41870450973511,0.2713600157743569,170
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.8,True,3.0930217107137046,3.331267833709717,0.0831386188016073,34.78704969088236,0.1824692854844703,171
150,128,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,3.1038594245910645,3.337395270665487,0.06297250115674191,34.59653425216675,0.3092011921289541,172
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.1678504943847656,3.339295228322347,0.07092717730371847,34.014306465784706,0.24431032468837133,173
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.182642380396525,3.3410070737202964,0.06214026454861201,34.01316452026367,0.25159833255749486,174
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.1365758577982583,3.341740687688192,0.05032007014594432,16.340819597244263,0.1258354276735495,175
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,2.9184819062550864,3.342111428578695,0.050124023535120556,50.92888355255127,0.21559663626116654,176
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.1137572129567466,3.3431715965270996,0.07316838416249054,51.47737582524618,0.45209547867995126,177
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,2.853349288304647,3.3435494105021157,0.14012874497495223,51.35785380999247,0.2533352894018072,178
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,2.8571906884511313,3.347168525060018,0.1266656991253631,50.69443154335022,0.49686857581420035,179
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.1452690760294595,3.3475592136383057,0.0544909069355284,16.525861501693726,0.2537617690052336,180
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,2.6577817598978677,3.3483705520629883,0.05429269491196241,51.57532731691996,0.20622818100677892,181
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,2.604598601659139,3.3585052490234375,0.01935255541297364,51.21550798416138,0.34608740551103606,182
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,3.136847972869873,3.363123099009196,0.06878449073873923,51.876627127329506,0.1911643933693419,183
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.8,True,3.0457443396250405,3.364220142364502,0.12930553955983728,50.29041616121928,0.2136939482627947,184
50,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.1466546853383384,3.3645805517832437,0.05741076924924173,16.52480943997701,0.23689261786253,185
100,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,2.8165005842844644,3.3708513577779136,0.035623611279324396,50.71410163243612,0.3050018773875755,186
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.6,True,2.79915189743042,3.370871623357137,0.14347304051139062,50.430848598480225,0.5102845238359666,187
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.0171449979146323,3.375687599182129,0.03652623763980511,34.16805958747864,0.19539218929211238,188
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,2.9081051349639893,3.3768796920776367,0.10646356316664485,50.711570739746094,0.24363287857733568,189
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,3.220651944478353,3.379408677419027,0.07074468744544564,33.71881937980652,0.26516967079787546,190
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,3.2019639809926352,3.379911422729492,0.07133386384283974,50.433770418167114,0.3496709036553187,191
50,128,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,3.0518599351247153,3.3849857648213706,0.05136540684591968,33.64622243245443,0.09444056914320201,192
150,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.6,True,3.1531828244527182,3.388015349706014,0.05889932624226892,51.56740172704061,0.23237126061155836,193
100,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.2441911697387695,3.3969830671946206,0.06278634762265546,34.047845443089805,0.2862460869864034,194
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,2.754820187886556,3.398188670476278,0.11617282001998946,51.539980252583824,0.1999544194088553,195
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,2.7951833407084146,3.3986533482869468,0.06431858829725909,51.30991085370382,0.27826450761159366,196
100,128,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,2.963411569595337,3.4011141459147134,0.053074531703554535,33.98261419932047,0.21267153068895203,197
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,2.9469637870788574,3.4012251694997153,0.05423898387924222,51.20045200983683,0.5942878794267474,198
150,128,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.2,True,2.9703351656595864,3.4056145350138345,0.05445276993001983,34.164785305658974,0.2364981223066164,199
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,3.228204329808553,3.406001329421997,0.03590858963145729,50.31214086214701,0.3614353591664904,200
50,128,<built-in method sigmoid of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.2,True,3.256332794825236,3.4113588333129883,0.06302167759285078,33.70463681221008,0.09288404205305321,201
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.001,0.4,True,2.8712703386942544,3.411738554636637,0.1664252270473616,51.22516210873922,0.22462991385706998,202
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.4,True,2.7333362897237143,3.412140369415283,0.07485864198041021,51.347042401631676,0.33984157298755513,203
150,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.2,True,2.8123727639516196,3.4184159437815347,0.03387291357644781,51.41861971219381,0.3578518901117822,204
50,64,<built-in method tanh of type object at 0x7fd97539d780>,0.001,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,3.2191429932912192,3.4186487992604575,0.048208815901137396,50.36856094996134,0.07000148398698128,205
50,64,<built-in method relu of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,0.0001,0.4,True,2.9121760527292886,3.423588752746582,0.03590005979715665,50.26606949170431,0.21262553190284955,206
100,1219,<built-in method tanh of type object at 0x7fd97539d780>,0.01,1000,<class 'torch.optim.sgd.SGD'>,1e-05,0.6,True,3.2093319098154702,3.424417575200399,0.059568604952946004,16.91423511505127,0.3392219853242537,207
